X|Y|Origin|Predict
925792.625|1930141|35.93|24.80
925503|1930760|34.85|23.91
926003.625|1931731|64.71|49.57
925248.8125|1929837|21.78|12.88
925154.5|1930300|21.6|12.72
926398.8125|1931933|61.11|46.44
926301.8125|1932088|64.69|49.54
925906.125|1931835|66.87|51.46
925842.3125|1930192|36.59|25.38
925345.8125|1929682|22.21|13.24
926052.6875|1931731|64.26|49.19
926244.875|1931215|62.03|52.48
926457.625|1933011|13.18|17.81
926357.375|1932807|20.36|30.46
927534.125|1932385|6.97|3.31
929636.6875|1930929|1.37|-3.92
926440.8125|1931111|20.3|13.77
925349|1930042|2.54|-2.81
924843.3125|1928505|2.05|-3.26
925006.625|1930250|2.29|-3.06
924100.625|1927998|1.93|-3.39
925301.1875|1930196|22|15.93
925350.375|1930196|6.79|1.23
925949.8125|1931218|14.09|8.13
923657.6875|1928002|1.93|-3.40
924993.1875|1928761|8.71|4.04
925227.625|1927475|9.88|5.26
926205.3125|1932294|219.28|201.48
925412.375|1931634|297.63|289.11
924709.875|1930099|55.13|49.99
925013.875|1931072|21.28|15.60
924463|1929998|39.6|31.38
924613.875|1930357|15.61|10.01
924710.875|1930202|71.78|66.21
924611.625|1930100|53.44|48.27
924662.1875|1930253|17.82|12.19
924711.3125|1930253|34.02|27.82
924366|1930153|26.6|21.51
927187.125|1932080|27.63|20.15
924459.8125|1929639|16.27|10.67
926009.875|1932450|201.87|182.34
925710.6875|1931991|222.03|202.16
927877.875|1932331|19.28|12.06
926442.1875|1931265|39.13|32.84
926291.875|1930958|39.87|33.58
925502.625|1930708|58.41|47.32
926293.1875|1931112|38.12|31.85
926294.125|1931215|38.47|32.20
926292.3125|1931009|86.29|74.21
927828.3125|1932280|10.93|5.67
925602.3125|1930862|107.64|95.46
926054.625|1931936|46.1|39.75
926492.6875|1931419|40.05|33.76
926303.625|1932294|104|90.24
925905.3125|1931732|42.35|36.02
926834.3125|1931107|200.43|213.09
926749|1932598|14.81|9.04
926546.375|1931932|40.72|34.42
926390.6875|1931009|37.69|31.44
926204.375|1932192|46.35|40.02
925550.375|1930554|21.46|15.51
926150.1875|1931627|43.11|36.78
927583.1875|1932385|5.06|-0.34
925599.625|1930553|23.74|17.72
926145.625|1931113|40.23|33.92
926297.8125|1931626|42.37|36.05
925182.625|1927937|18.92|13.03
926393.375|1931317|39.42|33.12
926490.375|1931162|38.56|32.26
926846.875|1932546|2.41|-2.90
926150.625|1931678|8.05|2.50
926397|1931728|7.76|2.20
926357.8125|1932858|42.44|38.38
926739.125|1931468|6.75|1.25
926786.125|1931211|6.79|1.29
926788.3125|1931467|6.66|1.16
926003.125|1931680|7.79|2.25
926052.3125|1931679|8.21|2.63
926785.625|1931159|6.79|1.28
925849.625|1931013|61.2|49.77
927384.6875|1932181|1.35|-3.89
927632.375|1932385|0.97|-4.28
926787.8125|1931416|6.66|1.15
926249.375|1931729|7.83|2.30
926308.1875|1932807|3.76|-1.62
925113.6875|1931225|70.24|69.57
925143.875|1929119|14.65|9.13
927166.875|1929769|87.3|66.73
926267.875|1928236|14.22|7.16
927066.8125|1929564|70.04|60.57
925988.125|1929985|65.48|56.12
924267.1875|1930103|10.13|4.41
924316.375|1930102|10.53|4.76
924714.625|1930613|15.43|9.43
925008.375|1930456|18.29|12.18
925155|1930352|19.67|13.51
923970.625|1929952|15.3|11.11
924808.3125|1930098|38.65|33.39
924561.875|1930049|3.19|-2.43
925047.375|1929325|4.03|-1.70
924951.3125|1929583|3.89|-1.83
925046.875|1929274|4.05|-1.69
924951.8125|1929634|3.89|-1.83
925098|1929479|4.07|-1.67
925097.625|1929428|4.07|-1.67
925145.3125|1929273|4.14|-1.62
925293.375|1929323|4.27|-1.50
925293.875|1929375|4.27|-1.50
925295.3125|1929529|4.27|-1.50
925164.625|1931430|8.33|2.03
925553.125|1930862|80.53|67.58
925648.8125|1930553|6.98|0.84
924365.125|1930051|2.38|-3.13
926793.3125|1932032|21.46|22.56
925496.625|1930041|14.2|13.13
925058|1930507|9.92|7.57
924812.875|1930612|8.53|5.78
925010.3125|1930661|27.45|23.64
927780|1932383|3.6|-0.57
925162.8125|1931225|95.62|97.25
925644.1875|1930039|14.81|13.93
924914.625|1930970|1.33|-3.84
924511.3125|1929895|20.03|15.28
924962.8125|1930867|11.97|6.99
924560.625|1929895|20.54|15.79
925601.375|1930759|36.68|29.19
925060.8125|1930815|18.25|11.76
925109.5|1930763|21.82|15.13
925354.5|1930658|29.54|22.41
925164.1875|1931379|51.26|40.06
926407|1932858|34.31|23.67
925361.8125|1931480|120.49|107.23
925661.625|1931991|132.03|110.69
925701.125|1930912|34.88|24.24
926450.3125|1932190|52.18|39.19
926106.5|1932244|230.29|216.20
926303.1875|1932242|118.64|98.30
926695.6875|1932136|41.53|29.96
925899.8125|1931116|50.09|37.35
925953.875|1931680|54.81|41.50
926146.625|1931216|50.35|37.59
926005.375|1931937|109.39|99.38
925909.8125|1932246|81.31|64.16
925246|1929529|21.64|12.76
926202.625|1931986|65.88|50.58
926203.875|1932140|68.24|52.65
925355.375|1930761|29.77|19.59
926833.8125|1931056|32.9|29.62
927037.8125|1931876|30.78|31.02
926146.125|1931165|26.5|19.63
926194.375|1931062|28.04|21.09
926194.875|1931113|26.39|19.51
925299.375|1929991|2.5|-2.84
925299.8125|1930042|2.54|-2.84
924743.375|1928352|2.09|-3.25
924069|1929951|1.26|-3.99
924313.625|1929794|1.53|-3.77
924214.8125|1929744|1.53|-3.78
924215.3125|1929795|1.48|-3.80
924314.125|1929846|1.49|-3.79
925449.3125|1930246|27.27|21.07
924711.8125|1930304|1.91|-3.40
924166.5|1929847|1.4|-3.86
923903.1875|1927949|7.51|2.75
924000.625|1927845|7.54|2.79
924948.625|1929275|8.33|3.62
925551.8125|1930708|76.84|64.93
925461.1875|1931582|399.31|407.77
924562.875|1930152|17.35|11.74
924612.5|1930203|29.43|23.31
924557.3125|1929535|20.39|14.75
924513.1875|1930101|90.74|83.21
924361.8125|1929691|15.57|10.01
924864.875|1930919|25.06|19.23
926010.375|1932502|176.65|165.75
926096.875|1931165|93.33|80.99
926088.3125|1930189|26.28|20.21
926679|1930236|29.84|23.69
925944.8125|1930653|26.73|20.65
927485.3125|1932437|5.53|0.11
925307.625|1930916|156.24|155.45
925447.875|1930092|19.76|13.86
926050.875|1931525|40.43|34.11
926492.1875|1931367|39.78|33.49
925642.8125|1929885|93.51|88.21
926250.3125|1931832|49.72|43.36
926304.625|1932396|92.66|79.41
926008.625|1932296|197.84|180.58
926450.8125|1932241|91.89|80.11
926440.375|1931059|37.82|31.52
926353.3125|1932344|205.36|232.88
926087.375|1930087|26.03|19.96
927043.625|1932544|6.53|1.09
927042.6875|1932441|7.45|1.96
926988.625|1931877|99.72|88.60
927088.3125|1932030|28.37|20.35
927281.375|1931617|11.48|5.83
924992.6875|1928709|13.46|7.75
926791.375|1931827|32.8|26.59
926691.625|1931674|39.1|32.80
925290.1875|1928964|14.81|9.08
926783.8125|1930954|34.27|28.04
926585.1875|1930750|36.56|30.30
926798.1875|1932597|12.89|7.20
925261.1875|1931224|173.61|173.61
927680.8125|1932282|5.38|-0.04
925990.375|1930242|25.92|19.84
925578.125|1928139|18.61|12.74
925252.875|1930300|3.47|-1.89
926896.625|1932596|1.31|-3.93
926684.375|1930852|6.32|0.85
926299.125|1931780|62.39|49.14
926199.375|1931627|71.42|56.54
926552.8125|1932651|4.54|-0.86
926504.375|1932754|3.47|-1.87
926395.6875|1931574|7.88|2.35
926737.3125|1931262|7.09|1.58
926493.125|1931470|7.88|2.35
926736.8125|1931211|6.79|1.29
926047.6875|1931166|7.47|1.95
925499.3125|1930349|3.85|-1.51
925500.6875|1930503|9.94|3.76
926686.6875|1931109|7.07|1.57
926396.625|1931676|7.78|2.23
926252.125|1932037|8.21|2.65
926694.8125|1932033|6.34|0.85
925450.1875|1930349|24.01|22.17
927145.875|1933005|0.83|-4.38
926350.625|1932036|7.83|2.27
925193.625|1929170|18.97|12.89
924001.625|1927948|11.79|6.31
926402.375|1932344|124.13|106.13
926219.5|1928339|13.3|6.36
926193.125|1930908|101.59|91.77
925159.625|1930865|94.36|86.14
924465.8125|1930307|12.17|6.33
925263.375|1931481|40.91|34.01
924661.6875|1930202|34.7|29.42
926058.625|1932398|304.69|284.10
924965.625|1931175|117.2|118.71
924961.875|1930764|28.53|21.71
924807.875|1930047|16.69|10.63
925497.5|1930143|5.81|-0.14
925452|1930555|5.98|-0.03
925358.125|1931069|6.66|0.58
925343.875|1929477|4.3|-1.47
924561|1929946|3.28|-2.34
925358.625|1931120|6.89|0.78
924609.6875|1929894|24.46|19.32
924713.1875|1930459|3.28|-2.34
925000.125|1929531|3.94|-1.77
925096.1875|1929274|4.1|-1.64
924804.625|1929687|3.67|-2.01
924961.375|1930713|24.12|15.78
925049.3125|1929531|4.01|-1.71
925262.125|1931327|7.87|1.62
925161.875|1931122|85.1|82.41
925646.5|1930296|23.51|22.37
925594.875|1930040|51.17|48.13
925495.1875|1929886|14.06|12.94
925544.875|1929937|14.31|13.26
926441.6875|1931214|27.54|30.54
924862.625|1930663|8.33|5.53
925695.1875|1930244|16.9|16.62
924963.8125|1930970|4.97|-0.15
924363.6875|1929897|15.88|11.00
925197.3125|1929581|25.7|21.13
924018.875|1929848|14.51|9.60
924458.375|1929485|18.61|13.82
925153.125|1930146|40.48|31.05
925158.1875|1930711|24.34|17.48
925306.3125|1930761|57.1|45.90
925352.1875|1930401|57.91|46.64
926187.625|1930291|39.89|32.24
925404.625|1930761|31.01|23.79
925458.875|1931325|61.6|49.50
925760.375|1932042|66.98|52.18
925949.375|1931167|51.48|38.57
926941.1875|1932082|25.09|15.87
926744|1932033|42.01|30.36
925810.375|1932144|70.47|55.30
926646.625|1932136|97.51|79.05
926046.375|1931012|50.58|37.79
927037.3125|1931825|22.66|13.79
927038.625|1931979|20.65|12.10
926198|1931473|52.74|39.67
927087.875|1931978|19.04|10.74
925505.3125|1931016|37.82|26.43
926402.875|1932395|121.63|107.61
926305.375|1932499|53.03|39.46
926402|1932293|56.3|42.27
926253.5|1932191|67.05|51.62
925163.6875|1931328|39.29|27.68
926004.875|1931885|83.32|77.34
927926.625|1932279|11.27|7.92
926989.5|1931979|31.48|31.86
927730.3125|1932332|19.42|10.84
926305|1932448|68.42|59.45
924555.875|1929381|1.84|-3.51
924605.125|1929381|1.84|-3.49
925593.125|1929834|56.36|47.40
925395.875|1929785|2.54|-2.82
924466.3125|1930358|1.46|-3.83
925348.5|1929990|2.54|-2.82
924166|1929796|1.46|-3.83
924396.3125|1928047|8.14|3.43
923903.625|1928000|7.51|2.74
926406.5|1932806|84.44|69.96
926452.125|1932395|144.99|161.29
926097.875|1931268|61.94|54.12
924961|1930662|67.93|64.03
925211.125|1931122|94.79|98.41
925307.1875|1930864|139.46|138.56
925459.8125|1931428|57.73|52.08
924764.3125|1930664|35.75|29.17
924269.125|1930308|10.06|4.61
924317.375|1930205|11.39|5.91
924758.3125|1929996|19.53|13.87
924760.125|1930201|37.03|30.39
924563.3125|1930203|35.95|31.00
925807.6875|1931836|234.56|226.78
926990.875|1932133|170.57|197.79
926157.375|1932449|57.31|47.99
926302.3125|1932139|42.8|36.47
926099.6875|1931473|92.56|80.25
925959.8125|1932348|259.88|248.14
927681.1875|1932333|6.25|0.79
925693.8125|1930090|40.18|39.42
926147.375|1931319|38.83|32.54
926255.3125|1932397|38.38|32.09
926247.625|1931523|42.62|36.33
926345.1875|1931420|40.03|33.74
926248.5|1931626|162.36|166.65
926535.125|1930648|39.11|32.82
926451.1875|1932292|44.37|38.02
926391.625|1931111|38.03|31.75
925600.875|1930707|24.46|18.42
926187.125|1930240|26.73|20.65
925800.8125|1931065|29.81|23.65
927190.3125|1932440|6.73|1.26
927338.6875|1932541|4.48|-0.90
926895.625|1932494|10.73|5.10
926191.6875|1930754|37.6|31.33
926497.625|1931984|40.9|34.57
926550.375|1932394|31.12|24.95
925402.8125|1930555|50.17|42.81
924563.8125|1930254|45.18|34.91
927091.875|1932441|7.09|1.61
926253.125|1932140|111.71|97.66
925257.875|1930865|125.01|122.18
925648.3125|1930502|24.25|18.22
926244.375|1931164|40.84|34.55
925941.625|1930293|25.78|19.71
926244|1931113|37.94|31.66
924990.875|1928504|13.72|7.98
926294.625|1931266|38.88|32.59
926342|1931060|37.91|31.63
926593.8125|1931726|40.39|34.10
926346.5|1931574|42.32|36.02
924715|1930664|42.84|32.38
926892.125|1932083|31.01|21.40
926994|1932493|1.37|-3.87
926395.1875|1931522|7.9|2.36
927929.3125|1932587|5.96|4.42
927141.875|1932543|1.19|-4.07
925759|1931887|8.64|3.05
926296.375|1931472|7.54|2.00
926148.8125|1931473|7.51|1.97
926888.875|1931723|5.6|0.14
926392.875|1931265|7.31|1.77
926840.125|1931775|5.85|0.39
926588.3125|1931110|7.18|1.66
926300|1931883|7.78|2.25
926407.375|1932909|3.24|-2.10
926602.8125|1932753|2.84|-2.48
927730.8125|1932384|0.97|-4.26
926048.625|1931268|34.51|33.85
925905.6875|1931783|79.07|61.95
925341.1875|1929169|15.19|9.63
925112.8125|1931123|111.85|110.41
925192.3125|1929016|14.85|9.30
924268.625|1930257|6.57|1.22
925788.5|1929678|19.06|13.44
925660.625|1931888|178.88|154.40
925840.5|1929986|113.18|111.06
925906.625|1931886|61.69|54.43
924914.125|1930919|11.23|5.67
924560.125|1929843|15.77|9.76
924915.375|1931073|13.77|7.87
924813.375|1930663|15.7|9.70
925693.375|1930039|48.15|46.86
925146.6875|1929427|4.1|-1.63
925144.875|1929222|4.14|-1.60
925344.375|1929528|4.3|-1.46
925400.5|1930298|5.72|-0.24
925343.5|1929426|4.3|-1.47
924463.5|1930050|31.91|23.22
925703.375|1931169|8.66|2.29
925204.6875|1930403|5.24|-0.67
925046.5|1929223|4.05|-1.67
925060.3125|1930764|33.26|29.17
925160.875|1931019|96.34|84.22
925294.8125|1929477|4.27|-1.50
925196.375|1929478|4.16|-1.58
925211.625|1931173|259.51|253.04
925255.1875|1930556|5.31|-0.58
924658|1929791|3.55|-2.10
925362.8125|1931583|230.17|219.57
924715.5|1930715|7.83|4.86
925062.625|1931020|31.25|29.31
925014.375|1931124|44.33|44.07
925594.125|1929937|50.85|51.48
925112.3125|1931071|43.45|43.08
925643.8125|1929988|45.52|39.93
926651.5|1932701|31.01|19.20
925491.625|1929476|27.36|22.85
925460.3125|1931479|63.22|60.63
924713.625|1930510|16.87|10.46
924766.125|1930869|13.86|7.66
924762.875|1930509|17.53|11.09
925110.875|1930917|19.85|13.29
925856.875|1931835|151.06|132.04
926392.125|1931163|70.92|58.11
925114.625|1931328|90|72.29
926793.6875|1932084|38.38|27.21
926941.625|1932134|21.19|12.55
926246.3125|1931369|51.84|38.89
926596.875|1932086|48.8|36.24
926055.875|1932090|64.53|50.03
925509.875|1931530|57.15|43.01
926055.375|1932039|69.95|54.14
926399.8125|1932036|61.63|46.90
926053.625|1931833|65.12|49.92
925296.1875|1929631|21.91|12.99
926301.375|1932037|63.77|48.75
925206.875|1930660|25.88|16.31
925857.8125|1931938|69.41|53.67
925941.125|1930242|37.94|26.55
926794.625|1932187|32.36|26.04
929783.375|1930825|1.4|-3.90
925697|1930450|8.48|2.55
926451.6875|1932344|12.55|6.27
924364.625|1929999|1.4|-3.86
925106.8125|1930455|2.41|-2.95
925701.625|1930963|4.52|-1.00
925256.625|1930710|3.06|-2.35
924709|1929996|1.96|-3.37
924511.8125|1929947|1.84|-3.47
924710.375|1930150|82.22|79.60
924899.3125|1929275|8.26|3.54
924992.3125|1928658|22.55|17.61
924445.8125|1928098|28.37|23.30
924892.875|1928556|36.02|30.78
925758.625|1931836|235.49|224.99
925412.875|1931685|370.76|391.32
925462.125|1931685|510.35|561.36
925061.6875|1930918|32.2|26.36
925910.6875|1932348|138.42|151.46
924759.1875|1930098|56.9|51.82
924912.3125|1930714|63.7|54.99
924660.8125|1930099|53.3|48.11
924116.375|1929745|14.31|8.74
924412|1929793|15.3|9.71
924662.625|1930305|17.62|12.02
925054.8125|1930147|22.5|16.81
926700.1875|1932650|14.81|9.04
926050.375|1931474|39.92|33.62
926243.625|1931061|37.51|31.25
927878.8125|1932434|4.52|-0.85
925399.625|1930195|19.58|13.67
925448.375|1930144|19.85|13.95
925456.625|1931068|102.78|90.71
925700.1875|1930809|120.22|105.49
925496.125|1929989|39.83|37.71
926248.125|1931575|105.73|91.90
926147|1931268|136.69|119.93
926340.1875|1930855|39.46|33.17
925950.6875|1931321|88.07|75.93
926353.8125|1932396|272.02|269.07
926159.3125|1932654|23.96|17.95
926943.375|1932339|12.46|6.78
926698.375|1932444|23.87|17.84
926400.625|1932139|41.74|35.44
927288.125|1932388|6.41|0.94
927386.5|1932387|5.62|0.19
926346.125|1931523|42.39|36.08
925999|1931217|40.23|33.95
926348.8125|1931831|110.21|96.88
926693|1931828|39.02|32.73
926292.8125|1931061|37.73|31.45
925143.5|1929068|14.42|8.68
926587.875|1931058|38.11|31.84
926841.875|1931981|87.17|70.51
926696.625|1932239|5.44|-0.01
926945.3125|1932545|1.35|-3.89
927031.375|1931157|4.07|-1.32
926651.125|1932650|2.93|-2.38
926394.8125|1931471|7.9|2.36
926308.625|1932858|30.78|21.19
926347.375|1931677|7.83|2.30
926933.125|1931158|6.19|0.72
926203|1932038|8.42|2.85
926584.6875|1930699|6.79|1.28
926643.375|1931777|7.43|1.91
926687.625|1931211|7.16|1.63
926553.625|1932754|2.97|-2.34
926096.5|1931114|7.45|1.92
926589.3125|1931212|7.25|1.76
926337.375|1930547|83.23|73.74
926337.875|1930598|5.6|0.14
926008.125|1932245|9.7|4.08
926638|1931160|7.18|1.65
926388.375|1930752|7.25|1.74
926606.375|1933164|2.97|-2.34
926157|1932397|187.58|171.40
927092.3125|1932492|1.24|-3.99
926105.625|1932141|125.77|106.94
926154.6875|1932141|213.25|201.29
925045.125|1929069|64.96|57.47
924960.625|1930610|57.85|53.70
925143|1929016|14.72|9.17
924948.125|1929224|24.1|15.82
926059.625|1932501|140.76|122.95
925611|1931837|122.71|144.86
926843.8125|1932186|37.64|27.89
926386.125|1930495|94.55|73.03
926365.8125|1928184|14.78|7.65
926169|1928185|13.59|6.61
926218.625|1928236|13.68|6.69
926337|1930495|77.11|67.45
925574.375|1927728|40.14|31.88
925055.3125|1930199|39.55|32.28
926156.125|1932295|264.24|281.00
924361.375|1929640|13.21|7.34
924911.3125|1930611|53.57|43.85
925410.125|1931377|107.28|109.17
925401.875|1930452|5.76|-0.20
925359.125|1931172|61.9|55.83
925446.5|1929938|5.63|-0.31
925095.6875|1929222|4.1|-1.64
925064.875|1931277|50.89|46.43
924962.375|1930816|17.24|12.03
925146.3125|1929376|4.1|-1.62
925195|1929324|4.18|-1.57
925195.875|1929427|4.16|-1.58
925057.125|1930404|4.05|-1.69
925694.6875|1930193|23.65|22.54
924263.875|1929743|6.53|3.21
925300.3125|1930094|10.75|8.66
926297.3125|1931574|30.13|33.94
925094.8125|1929120|10.13|7.84
924960.125|1930559|9.27|6.74
925213.875|1931430|20.84|21.75
925593.625|1929886|14.44|13.43
924963.3125|1930919|7.13|2.05
924915|1931022|6.03|0.95
924612|1930151|19.84|15.06
925108.125|1930609|24.3|17.46
925254.8125|1930505|27.54|20.50
925156.375|1930506|26.05|19.11
924666.3125|1930716|15.98|9.65
925362.3125|1931531|115.94|99.05
926991.3125|1932185|27.54|17.87
926646.125|1932085|47.16|34.82
926989.125|1931928|23.44|14.46
926197.625|1931421|111.2|91.50
925954.8125|1931783|58.19|44.46
926343.375|1931214|50.63|37.82
926940.8125|1932031|26.17|16.80
926106|1932193|64.13|49.67
927183.125|1931618|16.47|8.58
925809.125|1931990|63.07|48.73
926343.8125|1931266|51.1|38.26
925743.5|1930141|35.42|24.38
926252.625|1932089|65.95|50.67
925092|1928811|20.03|11.42
925551.3125|1930656|35.17|24.17
926792.8125|1931981|45.99|33.40
926152|1931833|63.49|48.51
926054.125|1931885|65.66|50.42
924656.625|1929637|18.85|10.42
926195.3125|1931164|26.69|19.82
926295.5|1931369|21.11|14.50
925498.375|1930246|7.25|1.64
925092.5|1928863|2.25|-3.09
925301.6875|1930248|6.68|1.11
924410.625|1929639|1.66|-3.64
925398.1875|1930041|3.24|-2.18
924149.3125|1927947|19.35|14.34
925141.625|1928862|8.8|4.12
926253.875|1932243|259.42|313.64
925461.625|1931633|382.5|390.16
925404.1875|1930709|66.37|55.05
925758.125|1931785|81.61|68.29
925312.6875|1931480|169.87|162.81
925309.375|1931121|75.96|69.14
925257.5|1930813|199.76|196.88
925061.1875|1930866|42.62|38.62
924019.8125|1929951|12.15|6.63
926023.1875|1928392|70.47|62.57
924248.125|1927997|18.72|13.08
924464.375|1930153|74.74|65.98
924850.125|1929276|20.38|14.72
924759.625|1930150|53.21|46.24
924514.125|1930203|30.08|23.94
924414.8125|1930102|15.88|10.03
924562.375|1930100|51.3|44.50
925246.875|1929632|45.38|38.59
925054.3125|1930096|41.18|34.89
925194.125|1929221|42.35|36.07
925709.8125|1931888|54.9|45.27
925700.625|1930861|130.77|115.49
925957.125|1932040|58.41|48.59
926156.5|1932346|416.43|412.41
926391.125|1931060|37.64|31.36
926335.1875|1930290|28.82|22.68
928262.125|1931249|6.64|1.17
925806.8125|1931733|45.02|38.69
925692.875|1929987|39.91|39.12
925411.875|1931582|713.9|764.86
926099.1875|1931422|39.58|33.30
926098.8125|1931371|149.69|138.24
926038.1875|1930087|25.79|19.74
925956.1875|1931937|261.52|254.58
926254.375|1932294|210.31|202.75
926256.3125|1932499|36.45|30.19
926298.625|1931729|41.8|35.47
926639.375|1931315|39.01|32.71
926797.8125|1932546|16.43|10.60
926352.875|1932293|155.97|138.76
925607.8125|1931478|40.68|34.38
926890.6875|1931929|172.48|186.53
926241.8125|1930856|38.88|32.59
926743.125|1931930|39.82|33.51
926634.8125|1930801|43.85|37.51
927583.625|1932436|4.82|-0.57
926101.5|1931679|43.52|37.22
926684|1930801|6.28|0.79
926198.875|1931575|7.99|2.44
926405.1875|1932652|5.11|-0.31
926503.875|1932703|4.52|-0.88
926344.3125|1931317|7.34|1.83
925401.375|1930401|9.47|3.35
926638.375|1931212|7.2|1.68
926101.875|1931730|8.05|2.49
926439.375|1930957|7|1.49
926538.8125|1931059|7.09|1.58
926488.625|1930956|7.04|1.53
926005.875|1931988|79.22|63.54
926208.875|1932705|2.83|-2.49
926896.125|1932545|1.87|-3.42
926847.3125|1932597|2.25|-3.05
926148.375|1931422|47.09|37.20
925095.3125|1929171|18.59|12.54
925144.375|1929170|18.79|12.72
924346.5|1927996|12.82|7.31
924887.3125|1927940|17.28|11.68
925955.3125|1931834|57.65|44.30
924793.5|1928454|39.47|26.52
925034.875|1927939|65.34|48.02
926218.1875|1928185|13.82|6.82
925889.3125|1929934|96.7|87.81
925657.375|1931529|159.21|145.45
925360.875|1931377|133.79|126.68
925692.375|1929936|43.09|41.28
925407.375|1931069|41.81|30.11
924611.125|1930048|3.29|-2.33
924950.375|1929480|3.89|-1.80
924609.3125|1929843|3.46|-2.21
924610.1875|1929946|3.37|-2.28
925393.625|1929528|4.36|-1.42
924996.875|1929172|3.76|-1.93
924902.625|1929635|23.38|14.39
925145.8125|1929325|4.14|-1.62
924997.3125|1929223|3.76|-1.95
925046|1929171|4.07|-1.67
925295.6875|1929580|4.27|-1.50
925195.5|1929375|4.18|-1.58
925245.625|1929478|4.23|-1.55
925194.625|1929273|4.18|-1.57
925503.875|1930862|6.97|0.84
924756.375|1929790|3.71|-1.99
925594.5|1929988|20.48|18.78
924659.375|1929945|3.46|-2.21
925111.8125|1931020|105.97|101.66
925400.125|1930247|13.95|12.80
925742.625|1930038|16.83|16.56
925741.6875|1929936|51.62|46.13
925743.125|1930090|16.92|16.64
925547.1875|1930194|14.72|13.77
925559.125|1931530|84.82|63.38
925015.3125|1931226|84.33|76.98
924655.3125|1929483|23.31|18.66
925103.125|1930044|25.18|20.58
924313.1875|1929743|16.61|11.75
925152.6875|1930095|25.69|21.13
924318.3125|1930308|11.75|6.78
924658.5|1929843|21.76|17.05
925310.875|1931275|39.44|31.81
924863.125|1930714|16.4|10.06
925011.625|1930815|15.75|9.43
925058.875|1930610|19.96|13.37
924462.125|1929896|21.51|12.79
925760.8125|1932093|68.94|53.94
925761.3125|1932144|71.3|56.04
925958.875|1932245|70.07|54.94
926842.8125|1932083|29.34|19.49
926695.3125|1932085|43.07|31.30
925948.375|1931064|50.02|37.30
926208|1932603|39.02|27.79
925858.3125|1931989|138.04|116.29
925208.8125|1930865|47.88|35.22
926254.875|1932345|116.59|96.44
926049.125|1931320|53.33|39.71
925849.1875|1930962|43.54|31.30
925013.375|1931021|26.73|18.79
926349.3125|1931882|61.16|46.48
925754.875|1931425|60.62|46.02
926247.1875|1931472|59.63|45.16
926595.625|1931931|59.51|45.04
925349.375|1930093|28.28|18.34
927337.8125|1932439|4.37|2.41
926105.125|1932090|91.8|82.70
929588.375|1931032|2.14|-3.24
929637.125|1930981|1.35|-3.93
925397.8125|1929990|3.24|-2.19
924297.8125|1928048|2.11|-3.25
925497.875|1930195|7.22|1.62
925251.5|1930145|2.5|-2.87
924068.625|1929899|1.33|-3.95
925300.8125|1930145|2.54|-2.82
924556.875|1929484|1.78|-3.53
925999.5|1931269|14.47|8.48
925241.375|1929015|24.52|19.59
924263|1929641|6.21|1.38
926057.6875|1932296|227.88|214.30
925260.6875|1931173|134.77|127.60
924663.625|1930408|35.19|28.67
924462.625|1929947|17.39|11.77
925192.6875|1929067|61.51|53.71
924365.625|1930102|13|7.48
925142.125|1928914|53.37|45.13
926843.3125|1932135|25.31|17.73
924812.375|1930560|66.8|58.49
926588.8125|1931161|38.66|32.39
926049.625|1931371|138.71|121.87
925651.875|1930912|129.92|125.14
925455.6875|1930966|155.48|155.19
925807.3125|1931784|113.44|99.34
925546.3125|1930091|63.92|71.01
926057.3125|1932244|116.66|103.67
926107.375|1932347|469.89|549.13
925642.375|1929834|119.12|113.23
926196.6875|1931318|147.87|130.80
925899.3125|1931064|37.64|31.36
927679.375|1932127|6.03|0.59
926354.3125|1932447|87.25|74.27
926358.3125|1932909|115.06|103.86
926504.875|1932805|17.91|12.04
925750.3125|1930912|46.21|46.24
927141.5|1932492|7.87|2.34
926546.875|1931983|40.59|34.30
927036.8125|1931773|17.66|11.80
927779.125|1932281|5.65|0.23
927239.375|1932439|7.43|1.94
927133.375|1931567|16.24|10.43
925212.875|1931327|74.54|62.21
926455.3125|1932754|27.72|21.59
927435.6875|1932386|4.75|-0.64
926435.8125|1930546|30.13|23.97
925708.375|1931734|290.41|297.82
924493.6875|1927944|12.67|6.97
926098.3125|1931319|36.31|30.06
928212|1931147|6.57|1.11
926394.3125|1931419|40.05|33.77
926393.875|1931368|39.76|33.45
926004.125|1931783|8.23|2.66
926748.5|1932546|22.21|13.76
926634.375|1930750|6.86|1.35
927383.8125|1932079|1.44|-3.82
926443.5|1931419|7.47|1.96
926749.375|1932649|2.59|-2.73
926295.875|1931420|7.47|1.95
926687.125|1931160|7.11|1.60
926342.875|1931163|7.13|1.63
926485|1930545|7.18|1.67
926539.1875|1931110|7.16|1.64
926108.3125|1932449|270.79|258.62
926556.8125|1933113|2.66|-2.64
926446.3125|1931727|7.74|2.20
926053.1875|1931782|8.17|2.60
927433.125|1932078|8.77|2.54
925511.6875|1931736|236.02|210.51
926169.375|1928237|55.03|39.38
926170.375|1928339|12.92|6.02
926120.1875|1928237|13.12|6.22
926121.125|1928340|12.92|6.02
926219.125|1928288|13.46|6.53
925478.8125|1928037|48.15|39.46
924415.3125|1930153|10.98|5.21
924912.6875|1930765|27.86|21.07
924512.3125|1929998|37.19|31.54
926304.125|1932345|159.62|142.69
