X|Y|Origin|Predict
922871.375|1933455|55.17|60.669219970703125
923019.875|1933556|157.55|150.07064819335938
923456.8125|1932936|186.23|180.48220825195312
924061.375|1934522|12.74|8.550788879394531
922369.6875|1932381|52.45|46.392127990722656
921849.8125|1934646|16.2|11.8712158203125
922729.625|1934072|31.99|27.972068786621094
923019.375|1933505|95.71|104.43110656738281
922968.3125|1933300|53.03|58.07749938964844
921482.875|1932235|19.84|15.3681640625
922923.375|1933762|92.9|83.67284393310547
922632.1875|1934176|15.34|11.044288635253906
922308.5|1936388|22.73|16.37053680419922
923148.375|1931500|15.98|12.803276062011719
922318.625|1932176|56.27|50.93218231201172
922560.6875|1931762|18.63|15.512653350830078
923247.875|1931602|14.69|11.475910186767578
923496.5|1931908|6.55|3.1590805053710938
922660|1931864|18.38|15.257633209228516
922660.875|1931967|33.91|27.850868225097656
923897.625|1932726|36.38|30.19109344482422
923409.875|1933193|209.74|197.68199157714844
923800.125|1932830|114.61|119.63131713867188
923751.8125|1932933|92|85.69639587402344
923557.5|1933191|54.86|47.803253173828125
923446.375|1931806|9.11|4.625816345214844
924192.125|1932672|84.73|78.10662078857422
923407.625|1932936|72.94|65.28961944580078
923804.3125|1933292|42.71|36.19586181640625
923844.125|1932264|50.54|52.69619369506836
923706.875|1933396|114.98|109.20572662353516
922978.8125|1934430|22.54|15.392303466796875
921979.625|1932744|35.95|26.87640380859375
923846|1932470|29.86|21.653701782226562
923123.875|1934171|14.99|8.99951171875
921898.875|1934645|47.99|40.60209655761719
923126.3125|1934428|41.15|33.07874298095703
922982.125|1934789|19.35|12.688968658447266
924193.125|1932775|26.91|21.398147583007812
923111.125|1932785|50.92|44.31634521484375
923162.625|1933041|55.82|49.07018280029297
923360.8125|1933193|121.63|118.005615234375
923412.3125|1933450|8.05|5.078498840332031
923208.625|1932681|81.41|88.0633773803711
923357.5|1932834|115.7|110.21247863769531
923211.375|1932989|107.87|119.30355834960938
923158.875|1932630|50.35|43.772438049316406
923508.3125|1933192|60.64|53.756858825683594
924192.625|1932723|24.68|20.280513763427734
923220.8125|1934016|7.45|3.5919952392578125
921997.3125|1934644|19.06|21.103134155273438
922540.125|1934845|16.88|18.246219635009766
922831.8125|1934482|16.25|17.43262481689453
922539.125|1934742|17.08|18.48503875732422
923265.8125|1933554|23.65|27.14932632446289
922907.3125|1932016|23.67|27.178333282470703
923101.1875|1931706|27.81|22.371253967285156
923196.6875|1936739|13.81|10.247871398925781
922508.625|1936745|3.64|0.07991790771484375
923621.6875|1934835|2.93|-0.6472015380859375
923811.375|1934062|3.47|-0.2091064453125
923263.875|1933348|69.16|61.76494598388672
923215.625|1933451|5.4|1.6649246215820312
923802|1933035|8.93|5.1021728515625
923313|1933348|28.08|28.058700561523438
924209.8125|1934624|1.84|-1.784637451171875
923376.875|1934940|2.93|-0.7320327758789062
922821.3125|1933352|6.77|3.0056610107421875
923998.6875|1933033|10.19|6.310859680175781
922830.3125|1934328|3.89|0.210662841796875
924010.375|1934317|2.16|-1.4605331420898438
923554.1875|1932832|10.66|6.7620086669921875
923667.625|1934475|1.46|-2.1422195434570312
923653|1932882|9.94|6.07562255859375
924258.125|1934521|1.53|-2.0934524536132812
923517.3125|1934168|3.6|-0.07227325439453125
923507.8125|1933141|13.84|9.869949340820312
924110.125|1934471|4.16|0.47161865234375
922868.125|1933095|7.25|3.4690017700195312
922362.125|1931559|3.06|-0.53057861328125
922951.3125|1931451|2.66|-0.9427490234375
921504.1875|1934495|2.38|-1.2099990844726562
922608.875|1931659|2.97|-0.6204986572265625
923346.6875|1931652|2.02|-1.5718765258789062
923249.8125|1931807|12.37|8.926383972167969
922651.375|1930940|2.48|-1.09686279296875
921936.375|1928121|19.3|16.659210205078125
921838.875|1928225|6.5|3.7622146606445312
923263.5|1927955|7.45|4.8537445068359375
922588.8125|1934793|16.47|11.681694030761719
923651.125|1932677|88.51|84.00418090820312
922933.375|1934841|16.79|15.794620513916016
922638.375|1934844|18.4|14.155021667480469
923080.875|1934840|14.56|10.429389953613281
922923|1933711|94.03|90.96908569335938
923707.375|1933447|115.63|112.88565063476562
923461.5|1933449|11.2|8.935249328613281
923300.3125|1931961|38.66|35.32463073730469
924143|1932672|84.22|81.18944549560547
923362.3125|1933347|23.47|22.66598892211914
923057.1875|1932271|29.38|27.656028747558594
921986.125|1928172|13.81|10.430343627929688
923005.6875|1932015|45.5|42.308536529541016
923099.8125|1931552|24.17|21.01357650756836
922763.625|1932428|33.34|30.405231475830078
923156.5|1932373|30.82|27.834819793701172
923548.625|1932216|43.58|40.95576095581055
923397.3125|1931806|4.41|0.9359588623046875
922849.625|1931092|22.88|19.676246643066406
922817.5|1932941|33.88|30.989818572998047
923794.5|1932213|133.13|135.91143798828125
922650.875|1930888|24.08|20.920940399169922
923056.6875|1932220|44.64|42.11339569091797
922070.6875|1931972|31.68|28.724956512451172
923218.375|1933760|65.29|55.29243087768555
923075.1875|1934223|40.25|33.38496017456055
923263.375|1933297|21.17|16.646099090576172
923961.625|1934369|9.88|5.812934875488281
923022.8125|1933864|9.61|5.57208251953125
923023.6875|1933967|2.21|-1.480560302734375
923413.3125|1933552|75.01|70.54811096191406
922781.625|1934380|31.82|27.84937286376953
922668.125|1932737|22.32|17.771236419677734
923229.8125|1934992|10.85|6.747322082519531
922680.375|1934073|40.95|32.93791580200195
922920.625|1933454|130.63|133.0226593017578
922922|1933608|63.95|60.366912841796875
922933.875|1934892|11.36|7.219993591308594
923314.375|1933502|10.26|6.7110137939453125
922711.5|1932121|19.01|15.880863189697266
923151.3125|1931808|10.58|7.252265930175781
922461.375|1931661|54.74|47.957618713378906
922660.375|1931916|52.38|47.10947799682617
922367.8125|1932175|56.14|50.820701599121094
923099.3125|1931501|15.97|12.773876190185547
922753.125|1931298|15.77|12.571163177490234
922709.625|1931915|18.18|15.056011199951172
922519.625|1932636|18.92|15.79812240600586
922065.875|1931459|16.15|12.99041748046875
923558.875|1933346|49.61|40.65325927734375
923209.5|1932784|108.72|100.9997787475586
923949.5|1933034|49.91|43.06253433227539
922769.3125|1933045|37.42|31.188735961914062
923900.8125|1933086|46.73|39.99701690673828
922720.125|1933045|76.66|65.63789367675781
923752.8125|1933036|7.79|3.525909423828125
924144.375|1932826|36.4|32.63711166381836
923073.3125|1934018|3.42|-0.6893997192382812
922929.125|1934379|22.3|15.189033508300781
923177.8125|1934685|20.81|13.925609588623047
922883.8125|1934790|19.82|13.068965911865234
923316.3125|1933707|36.76|27.569091796875
923752.3125|1932984|55.08|43.52644729614258
923848.3125|1932726|62.82|57.97875213623047
923895.6875|1932521|21.28|16.126548767089844
923063.3125|1932939|47.52|41.04115676879883
923212.8125|1933143|57.22|50.4090576171875
922831.3125|1934431|20.84|15.71146011352539
923260.125|1932937|63.32|56.375221252441406
922918.6875|1933249|0|-3.5562286376953125
923120.125|1933761|72.18|68.85448455810547
923031.3125|1934789|15.08|10.939079284667969
923607.625|1933294|25.85|30.072032928466797
922341.875|1934692|18.81|15.28207015991211
923068.625|1933504|32.74|29.458599090576172
922736.1875|1934791|16.96|13.400814056396484
921997.8125|1934696|19.85|16.33022689819336
923746.1875|1932317|58.23|51.48149871826172
923670.875|1934834|2.97|-0.62066650390625
923818.375|1934833|3.01|-0.5847091674804688
921328.8125|1936756|1.84|-1.7425765991210938
923817.875|1934781|2.97|-0.607330322265625
923558.375|1933294|26.06|21.50439453125
922829.875|1934277|5.6|1.8945846557617188
923168.8125|1933709|9.34|5.4779205322265625
923179.625|1934890|3.06|-0.596099853515625
923993.625|1932468|32.35|30.533321380615234
923744.3125|1932111|116.77|115.60923767089844
921455.5|1934547|24.17|19.74958038330078
923799.625|1932778|85.95|78.76847076416016
924259.125|1934623|1.04|-2.5325775146484375
923997.3125|1932879|9.04|5.187141418457031
924046.375|1932879|8.8|4.9772796630859375
922785.875|1934842|3.85|0.17525482177734375
922668.5|1932789|25.74|21.210811614990234
923149.375|1931603|2.54|-1.048004150390625
923202.875|1932065|2.05|-1.5105667114257812
922763.125|1932377|3.38|-0.21602630615234375
922554.5|1931095|2.54|-1.0347442626953125
921969.375|1931665|2.66|-0.9427490234375
923214.375|1927955|7.45|4.839347839355469
921889.125|1928327|6.62|3.8915786743164062
921889.625|1928378|6.64|3.919281005859375
923113.5|1927699|7.51|4.888725280761719
921228.625|1936552|5.54|1.5546951293945312
922757.875|1931812|47.79|44.77537536621094
923260.625|1932989|275.49|301.6875915527344
923376.375|1934888|14.09|12.635780334472656
923215.125|1933400|64.4|67.32241821289062
921701.8125|1934596|22.03|17.704906463623047
923899.375|1932931|97.49|95.7806396484375
923210.375|1932886|110.14|109.83182525634766
921985.125|1928069|13.77|10.388053894042969
922800.375|1931092|23.45|20.279735565185547
922082.625|1927966|13.81|10.402946472167969
922034.8125|1928120|13.82|10.429725646972656
922918.125|1927855|18.47|15.17086410522461
922163.3125|1931355|25.25|22.127235412597656
922071.1875|1932024|31.73|28.775413513183594
922712.875|1932275|31.7|28.725322723388672
923104.125|1932014|21.96|18.746559143066406
923362.6875|1933399|12.33|9.925315856933594
923566.3125|1928774|17.66|14.351062774658203
922671.125|1927755|18.32|15.009727478027344
922213.875|1931509|30.01|26.989730834960938
922956.375|1932016|55.91|51.14896011352539
921921.3125|1931768|30.6|27.608596801757812
923104.5|1932066|36.14|33.17219543457031
923249.3125|1931756|19.6|16.393695831298828
922510|1931609|98.3|93.19242858886719
923960.3125|1934215|8.51|4.513267517089844
923124.375|1934223|10.06|6.016380310058594
923114.375|1933144|78.08|71.30728149414062
923117.8125|1933504|57.13|53.39710235595703
923017.5|1933299|24.32|19.695159912109375
922972.625|1933762|55.6|51.83247375488281
922974.5|1933967|5.11|1.2960586547851562
923022.3125|1933813|18.18|13.784156799316406
922870.375|1933352|52.6|48.77611541748047
923460.625|1933346|6.12|2.2405548095703125
922974.875|1934019|5.17|1.333587646484375
922777.3125|1933918|15.32|11.01580810546875
922761.1875|1932171|22.37|17.80111312866211
922873.8125|1933711|23.96|19.366050720214844
922920.125|1933403|24.61|19.96871566772461
921800.625|1934646|16.27|11.948074340820312
922922.5|1933660|28.03|23.278125762939453
923217.5|1933657|30.1|25.300079345703125
922243.625|1934693|15.26|10.979850769042969
924307.6875|1934572|2.59|-1.2055206298828125
923267.1875|1933708|20.9|17.826358795166016
922563.125|1932019|19.13|16.0169677734375
922614.625|1932276|20.18|17.09518814086914
922813.3125|1932479|21.42|18.380035400390625
921970.875|1931819|19.37|16.270545959472656
923500.8125|1932370|25.78|22.82231903076172
922953.625|1931707|15.82|12.602394104003906
922609.3125|1931711|18.32|15.190635681152344
921821.875|1931666|16.22|13.030517578125
923499.375|1932216|68.94|63.439453125
923850.1875|1932932|89.51|81.86101531982422
923605.6875|1933088|109.57|120.52484130859375
923016.625|1933196|72.58|77.32936096191406
922709.125|1931864|33.21|27.178577423095703
922514.3125|1932071|35.77|29.612796783447266
923653.875|1932985|57.8|50.61259078979492
922562.625|1931968|34.76|28.659080505371094
923112.625|1932939|110.48|108.60310363769531
923997.8125|1932931|106.96|94.59745025634766
922777.8125|1933969|60.68|58.84893035888672
923004.8125|1931912|25.83|24.205326080322266
923706.5|1933344|57.56|52.68055725097656
923209.875|1932835|56.72|49.93597412109375
924047.375|1932981|42.03|33.88763427734375
921771.8125|1931564|25.56|21.12689971923828
923130.125|1934839|14.6|10.470390319824219
923603.3125|1932831|41.35|50.827919006347656
923067.125|1933350|29.09|34.38984680175781
922415.875|1932072|27.61|32.4037971496582
923602.375|1932729|36.99|44.9726676940918
924094.3125|1932724|25.43|29.495525360107422
921869.875|1936803|2.34|-1.2170944213867188
923965.375|1934780|3.6|0.03826141357421875
923817.375|1934730|2.59|-0.9681243896484375
923328.125|1934991|3.98|0.413177490234375
921652.125|1934545|6.37|2.7841644287109375
923023.1875|1933915|1.19|-2.4095230102539062
923279|1934992|3.11|-0.554840087890625
923311.625|1933194|50.94|46.04197692871094
923179.1875|1934839|3.06|-0.6077880859375
923031.8125|1934840|3.22|-0.44362640380859375
923310.1875|1933040|369.63|377.9066467285156
923412.8125|1933501|40.36|36.117286682128906
923305.5|1932526|9.22|5.3730926513671875
923166.375|1933452|70.79|62.69389343261719
923020.8125|1933659|120.65|122.39924621582031
922683.3125|1934381|4.36|0.6570816040039062
923505|1932832|11.2|7.290924072265625
923754.1875|1933190|8.96|5.137641906738281
923996.8125|1932828|7.54|3.7330398559570312
923649.8125|1932523|8.05|4.216697692871094
922928.6875|1934327|3.62|-0.05857086181640625
924013.625|1934677|2.97|-0.6780929565429688
924144.875|1932878|7.96|4.127204895019531
924291.375|1932774|32.74|27.07038116455078
923455.875|1932833|73.35|66.35327911376953
922830.8125|1934380|3.98|0.2992401123046875
923319.125|1934015|3.06|-0.6077880859375
924208.375|1934470|3.94|0.2525482177734375
921898.5|1934594|2.27|-1.3004302978515625
921602.625|1934494|2.36|-1.2225799560546875
921822.375|1931718|2.68|-0.9226531982421875
923747.125|1932419|3.62|0.022247314453125
923198.125|1931551|2.45|-1.1594467163085938
922270.3125|1932279|3.29|-0.3137054443359375
923627.1875|1930057|1.01|-2.5720138549804688
923000.5|1931450|2.66|-0.9236679077148438
922511.375|1931763|2.83|-0.7675247192382812
923411.1875|1927953|26.1|23.84923553466797
923312.8125|1927954|7.47|4.8609771728515625
921843.3125|1928687|23.67|21.281482696533203
921887.1875|1928122|5.53|2.6584930419921875
921984.6875|1928018|5.53|2.6666717529296875
923313.3125|1928006|7.45|4.839424133300781
922375.875|1927757|7.18|4.530433654785156
922621.5|1927704|7.34|4.7098846435546875
921751.375|1934646|19.19|14.237106323242188
924142.5|1932621|60.95|55.83209991455078
923601.375|1932626|77.87|87.12994384765625
923400.125|1932114|57.82|50.83926773071289
924160.6875|1934624|12.8|11.144954681396484
922960.3125|1932426|36.59|39.191688537597656
923557.125|1933140|105.41|125.48924255371094
922808.5|1931966|27.95|24.867111206054688
923347.125|1931704|15.53|12.173622131347656
922120.875|1932075|31.36|28.396190643310547
922269.8125|1932227|88.34|84.32552337646484
923303.125|1932269|29.86|26.84972381591797
923051.125|1931604|23.42|20.21529769897461
922904.875|1931759|42.05|39.42440414428711
923007.125|1932169|80.33|84.2780532836914
923006.1875|1932066|24.35|21.196189880371094
923450.6875|1932268|86.63|84.35569763183594
922601.6875|1930889|24.25|21.08774185180664
922611.3125|1931916|29.68|26.673572540283203
922612.1875|1932019|30.01|27.002761840820312
921967.125|1931408|25.61|22.477458953857422
922857.625|1931965|27.2|24.115055084228516
921553.8125|1934546|22.82|19.597877502441406
922163.8125|1931406|25.4|22.243263244628906
922968.3125|1927957|18.49|15.183303833007812
922951.8125|1931502|25.25|22.125892639160156
924194|1932877|32.69|29.742740631103516
923496.125|1931856|8.17|4.694053649902344
922391.625|1934743|14.74|10.485664367675781
922873.3125|1933660|57.58|53.844764709472656
923218.875|1933811|17.87|13.479068756103516
922731.375|1934278|14.2|9.947456359863281
923116.3125|1933350|64.04|54.14815902709961
923314.875|1933553|34.96|36.648563385009766
924059.5|1934317|9.52|5.461662292480469
923021.8125|1933761|60.21|56.528114318847656
922979.1875|1934481|12.83|8.642684936523438
923016.125|1933145|27.23|22.525707244873047
923408.625|1933039|310.82|326.611328125
923359.875|1933091|386.53|374.1302185058594
922244.125|1934745|15.17|10.865592956542969
923024.625|1934070|4.75|0.9414749145507812
921631.375|1932336|19.96|15.507545471191406
922618.8125|1932738|21.98|17.430240631103516
922860.5|1932273|22.88|18.298965454101562
922910.1875|1932324|23.38|18.798320770263672
923171.125|1933965|5.38|1.5486373901367188
922879.875|1934379|52.94|45.89434814453125
922194.375|1934694|15.39|11.106895446777344
921979.125|1932692|20.86|16.362106323242188
922957.875|1932170|19.89|15.445106506347656
922875.1875|1933865|61.6|53.56348419189453
922145.3125|1934694|15.52|11.192996978759766
923998.1875|1932982|103.46|93.55570983886719
922862.875|1932530|21.96|18.906414031982422
923102.125|1931809|12.19|8.923934936523438
922611.6875|1931967|53.1|47.82963180541992
922856.1875|1931811|16.83|13.650894165039062
922652.8125|1931094|15.39|12.20404052734375
922904.5|1931708|16.34|13.163326263427734
922021.625|1931973|19.98|16.892776489257812
921406.3125|1934547|58.79|55.48830032348633
922018.6875|1931665|16.11|12.939029693603516
922857.1875|1931914|16.96|13.787910461425781
923744.8125|1932162|34.74|32.01078414916992
923197.6875|1931500|15.95|12.743770599365234
923801.5|1932984|47.79|41.02531814575195
923803.375|1933189|185.18|176.049072265625
922719.625|1932994|36.65|30.44930648803711
922758.3125|1931863|32.56|26.599151611328125
923554.6875|1932883|60.71|53.44135284423828
923555.125|1932935|64.94|57.54902648925781
923205.3125|1932321|34.38|28.309040069580078
923548.125|1932164|50.8|43.912349700927734
923309.6875|1932988|204.71|221.43963623046875
923358|1932885|134.98|127.44673919677734
923358.375|1932936|143.15|135.68862915039062
923700.8125|1932728|125.32|131.67361450195312
923371.1875|1934323|18.7|13.63912582397461
923849.8125|1932881|92.43|84.7387924194336
923750.375|1932779|41.78|35.28963088989258
923607.125|1933242|30.46|26.47769546508789
923316.8125|1933759|33.88|25.117626190185547
922778.3125|1934020|57.56|55.54716110229492
922975.875|1934121|23.89|17.844043731689453
922876.625|1934020|17.39|11.010368347167969
923219.875|1933914|12.62|6.986663818359375
923508.8125|1933243|48.74|37.96359634399414
923608.5|1933396|53.8|44.65034103393555
923805.3125|1933395|83.23|72.06202697753906
924094.6875|1932776|34.88|28.97266387939453
923645.5|1932061|54.67|47.95687484741211
923603.8125|1932883|56.92|50.146728515625
923749.5|1932676|40.66|34.46095275878906
923505.875|1932935|69.34|62.25706481933594
923251.625|1932013|18.72|13.72296142578125
923867.125|1934781|10.85|6.848518371582031
924158.875|1934419|24.26|19.880638122558594
923071.375|1933812|21.69|24.578651428222656
922419.3125|1932431|24.88|28.763626098632812
923114.875|1933196|33.88|40.78969192504883
923175.375|1934428|15.61|12.031089782714844
924210.8125|1934727|3.26|-0.30982208251953125
922979.6875|1934532|4.95|1.3787765502929688
923572.625|1934835|2.97|-0.5860595703125
924062.8125|1934676|3.98|0.39244842529296875
923326.6875|1934837|3.67|0.1151123046875
921505.1875|1934597|6.39|2.817535400390625
921652.625|1934596|25.24|20.995891571044922
923068.125|1933453|20.03|16.305755615234375
923415.125|1933758|4.99|1.266265869140625
923424.625|1934785|2.48|-1.1519699096679688
922341|1934590|4.41|0.7067718505859375
924309.625|1934777|2.59|-1.0481719970703125
924259.875|1934726|2.23|-1.4128341674804688
922974|1933916|2.05|-1.5583953857421875
924043.125|1932519|34.15|30.32257080078125
922973.5|1933865|35.19|28.045814514160156
923178.3125|1934736|3.04|-0.6169052124023438
922976.375|1934173|2.66|-0.9679946899414062
922976.8125|1934224|3.02|-0.6299896240234375
923606.1875|1933140|10.84|6.950370788574219
923462|1933501|54.07|51.97294616699219
922880.875|1934482|3.89|0.1882781982421875
923459.1875|1933192|12.55|8.607223510742188
923250.1875|1931859|10.78|7.327705383300781
923201|1931859|1.4|-2.1809158325195312
922619.8125|1932840|3.15|-0.46771240234375
923297|1931601|2.36|-1.2227935791015625
922483.8125|1928784|5.69|2.8232421875
923508.625|1927850|7.52|4.903999328613281
921988.5|1928429|6.82|4.128425598144531
922463.3125|1931866|28.15|22.656452178955078
923948.625|1932931|48.2|44.78065490722656
923456.3125|1932884|128.88|125.14533996582031
923893.8125|1932315|60.97|58.51161193847656
923449.3125|1932114|84.51|80.14954376220703
922982.5|1934841|16.58|15.55606460571289
924060.875|1934471|19.75|19.253326416015625
922978.3125|1934378|18.7|18.042926788330078
921996.8125|1934593|107.12|100.60212707519531
923264.8125|1933451|76.23|79.5643310546875
924042.6875|1932468|113.56|109.65291595458984
923262.875|1933246|71.03|82.10247802734375
923545.8125|1931907|17.53|14.963851928710938
923745.3125|1932214|53.42|51.17289733886719
922035.3125|1928172|13.82|10.445075988769531
921985.625|1928121|13.81|10.402740478515625
922719.875|1927703|18.34|15.025928497314453
923546.3125|1931959|44.08|40.459163665771484
923054.8125|1932015|23.51|20.3155517578125
923251.125|1931961|33.44|30.076507568359375
923349.5|1931961|8.1|4.630256652832031
923315.375|1933605|55.73|53.346744537353516
923005.1875|1931964|43.51|38.491058349609375
923201.875|1931962|15.98|12.628372192382812
923400.5|1932166|62.95|58.146995544433594
922807.625|1931863|27.5|24.42053985595703
922661.875|1932070|30.02|27.030967712402344
922718.125|1932840|59.58|56.23091506958008
922568.8125|1932635|22.3|17.736427307128906
923202.375|1932013|13.55|9.341552734375
922824.625|1933712|49.28|53.62683868408203
923018.875|1933453|56.48|52.73652648925781
921722.625|1931565|64.15|59.000465393066406
923119.625|1933709|71.08|63.35920715332031
923123.375|1934120|18.94|13.12191390991211
924407.375|1934725|53.87|47.80486297607422
923961.1875|1934318|8.14|4.155281066894531
922970.1875|1933505|130.43|139.89761352539062
923278.125|1934889|10.1|6.01641845703125
922967.8125|1933248|67.39|57.25407409667969
922776.875|1933866|65.84|64.49021911621094
922680.875|1934124|79.02|71.95709228515625
923163.625|1933144|33.53|28.641643524169922
923024.125|1934018|2.92|-0.7771530151367188
921554.3125|1934597|16.69|12.338798522949219
922669|1932840|22.79|18.212955474853516
922823.6875|1933609|24.97|20.330673217773438
922879|1934276|12.38|8.205963134765625
922916.3125|1932992|26.62|21.92636489868164
922924.375|1933865|13.64|9.412178039550781
922921.125|1933506|98.01|94.81625366210938
922874.3125|1933763|58.27|48.79627227783203
923230.8125|1935095|11.29|7.16986083984375
923279.875|1935095|11.11|7.000762939453125
922019.1875|1931716|18.97|14.508686065673828
923612.3125|1933807|28.98|25.029342651367188
922564.875|1932225|20.02|16.908843994140625
923001.875|1931604|16.34|13.163990020751953
923098.375|1931398|16.9|13.721599578857422
922952.6875|1931605|16.31|13.148902893066406
921970.375|1931768|19.3|16.182296752929688
921971.875|1931922|19.96|16.864948272705078
921723.125|1931616|16.2|13.006500244140625
923248.8125|1931705|9.32|5.983795166015625
923751.375|1932881|47.43|40.6848030090332
923309.3125|1932937|136.42|128.88681030273438
923604.8125|1932986|62.23|54.8932991027832
923065.3125|1933145|44.87|38.253753662109375
922768.8125|1932993|37.53|31.27518081665039
923266.8125|1933656|71.01|75.52616882324219
922863.8125|1932633|28.85|24.89788818359375
924143.375|1932724|35.68|29.646896362304688
922683.375|1929090|8.14|7.280586242675781
923703.1875|1932985|58.66|46.665138244628906
923653.5|1932934|61.72|49.361297607421875
924095.625|1932878|95.44|83.60159301757812
923027.5|1934378|21.44|14.458690643310547
922284.625|1933820|34.7|25.80172348022461
922681.375|1934175|25.31|17.765361785888672
923658.1875|1933447|30.76|22.433040618896484
923750.875|1932830|79.6|85.94670104980469
923112.125|1932887|53.73|47.04218292236328
923995.875|1932725|59.24|62.30971145629883
923210.875|1932938|58.59|51.771751403808594
923156|1932322|35.89|29.919754028320312
923996.375|1932776|37.67|31.62741470336914
923078.875|1934634|19.75|14.688621520996094
924059.875|1934368|16.27|12.089958190917969
924096.125|1932930|42.82|38.14396286010742
922869.5|1933249|28.55|33.65269088745117
922966.375|1933094|32.04|38.322959899902344
923994.875|1932622|19.51|21.703227996826172
922732.375|1934380|17.39|18.900474548339844
922785.375|1934791|15.91|17.00344467163086
922971.625|1933659|39.08|35.931968688964844
922971.125|1933608|38.83|35.670440673828125
923414.1875|1933655|22.18|18.682788848876953
921947.6875|1934593|20.27|16.765361785888672
922879.375|1934328|16.18|12.628246307373047
923513.375|1933757|28.12|22.692955017089844
924014.125|1934728|3.83|0.2672576904296875
923964.875|1934729|20.02|13.835609436035156
922687.125|1934792|5.2|1.6293487548828125
922096.625|1934746|10.4|6.716400146484375
923373.125|1934529|6.68|3.0140533447265625
923018.5|1933402|7.16|3.3583984375
923032.1875|1934891|3.22|-0.44362640380859375
922292.8125|1934693|19.53|15.156234741210938
924260.375|1934777|2.63|-1.0274810791015625
922584.5|1934330|4.55|0.8580245971679688
923080.375|1934788|3.17|-0.4855194091796875
923165|1933298|31.39|26.73038101196289
923118.3125|1933555|48.46|45.3652229309082
923411.375|1933347|10.85|8.357933044433594
923069.5|1933607|147.8|145.80490112304688
923994|1932520|13.12|12.54220199584961
923705.5|1933241|8.26|4.423736572265625
924060.375|1934420|3.89|0.190216064453125
923350.375|1932063|4.14|0.42488861083984375
923300.8125|1932012|3.13|-0.5472412109375
923910.625|1934164|3.42|-0.23685455322265625
923416.625|1933912|4.05|0.36190032958984375
923328.625|1935043|3.06|-0.5958099365234375
922782.125|1934431|4.01|0.313232421875
922928.1875|1934276|3.42|-0.23685455322265625
924110.625|1934522|3.62|-0.05828094482421875
924308.125|1934623|0.68|-2.8833999633789062
922193.375|1934591|2.18|-1.3847427368164062
922078.3125|1927503|1.8|-1.7757186889648438
922673|1927960|1.89|-1.6918182373046875
921799.6875|1934543|2.32|-1.2734375
922686.625|1934741|1.93|-1.6497650146484375
922407.8125|1931199|2.59|-0.9873733520507812
923247.375|1931551|2.66|-0.94287109375
923298.875|1931807|0.76|-2.8218002319335938
922121.375|1932126|3.26|-0.34183502197265625
922949.375|1931245|2.54|-1.048004150390625
924045.875|1932827|3.55|-0.0759429931640625
922700.625|1930939|2.47|-1.1255722045898438
922899.8125|1931194|2.47|-1.1261215209960938
923297.375|1931653|2.05|-1.5242996215820312
923648.8125|1932420|4.1|0.49137115478515625
921936.875|1928172|19.31|16.673931121826172
921938.3125|1928326|6.7|3.9848251342773438
921888.1875|1928224|5.53|2.6666717529296875
922719.375|1927652|7.36|4.7455902099609375
922039.625|1928634|7.04|4.344749450683594
922034.3125|1928069|5.54|2.68023681640625
923509.625|1927952|7.47|4.86224365234375
922572.3125|1927704|7.31|4.6828765869140625
921935.875|1928070|5.53|2.66558837890625
923993.125|1932417|15.19|11.246810913085938
923361.8125|1933296|80.46|79.6717758178711
923258.6875|1932783|100.58|98.15601348876953
923948.125|1932880|40.72|37.11745071411133
923657.8125|1933396|27.76|28.66824722290039
924012.6875|1934574|17.14|16.199661254882812
924112|1934676|14.69|13.325115203857422
924210.3125|1934675|10.82|8.871063232421875
923017.125|1933248|79.87|81.7340316772461
922095.625|1934643|20.99|16.684497833251953
921948.1875|1934645|41.49|37.64189529418945
921849.3125|1934594|21.76|17.441696166992188
923261.125|1933040|380|393.87939453125
922279.375|1927964|17.66|14.324573516845703
922869.875|1927958|18.41|15.11947250366211
921887.6875|1928173|13.75|10.365928649902344
922722.3125|1927960|18.34|15.040061950683594
922812.8125|1932428|93.08|89.07948303222656
923002.375|1931656|24.48|21.340839385986328
923150.8125|1931757|17.62|14.309722900390625
923053.875|1931912|21.76|18.529075622558594
922955.125|1931861|40.12|37.44398880004883
923106.375|1932271|28.58|25.522106170654297
922614.125|1932224|31.55|28.565261840820312
923009.875|1932477|34.67|31.81665802001953
923101.6875|1931757|55.55|51.34626007080078
923451.625|1932371|131.53|126.56685638427734
923398.1875|1931909|2.9|-0.6364898681640625
922469.375|1932534|29.3|26.26571273803711
922662.375|1932121|30.47|27.47629165649414
922806.625|1931760|27.4|24.312213897705078
922419.8125|1932483|28.94|25.900157928466797
922021.125|1931921|31.57|28.62198257446289
922362.5|1931610|29.88|26.871337890625
923052.875|1931809|34.96|32.149200439453125
922198.1875|1929814|16.4|13.070243835449219
922750.3125|1930990|23.54|20.360198974609375
922961.6875|1932580|34.83|31.94797134399414
923695.1875|1932112|54.83|52.64434051513672
923522.875|1934784|7.45|3.5234375
923169.6875|1933811|49.12|40.3847541809082
923113|1932990|141.19|129.92025756835938
923310.6875|1933091|50.6|45.43866729736328
923608.125|1933345|49|40.26933288574219
922973.125|1933813|18.23|13.806251525878906
922825.125|1933763|20.54|16.034954071044922
922825.625|1933815|65.97|62.004154205322266
923066.625|1933299|25.24|20.588973999023438
923360.375|1933142|65.93|60.11213684082031
922320.375|1932381|20.5|16.006637573242188
